X,date,count,event,semester,type,tag75,tag69,tag66,substitute_time,datetime,posix,weekday,year,semester_week,pred
553,2015-04-14,847,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-14 8:00:00,2015-04-14 08:00:00,Tuesday,2015,12,805.7283009843552
554,2015-04-14,753,No Event,Spring,Lunch, grilled sandwich; basil portabella aioli mozz chicken w/fresh, grilled sandwich; mozz portabella w/fresh chicken aioli basil, grilled sandwich; mozz portabella w/fresh chicken aioli basil,13:00:00,2015-04-14 13:00:00,2015-04-14 13:00:00,Tuesday,2015,12,775.6973159393359
555,2015-04-14,1390,No Event,Spring,Dinner, roasted southern tips mushrooms; red sirloin fried mashed with, roasted with steamed broccoli mashed red, roasted steamed with broccoli rosemary red mashed,18:00:00,2015-04-14 18:00:00,2015-04-14 18:00:00,Tuesday,2015,12,1225.5602112330703
556,2015-04-15,957,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-15 8:00:00,2015-04-15 08:00:00,Wednesday,2015,12,897.883856539911
557,2015-04-15,978,No Event,Spring,Lunch, sausage patty; sausage); egg (no mccharlie tater chicken, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2015-04-15 13:00:00,2015-04-15 13:00:00,Wednesday,2015,12,878.7504893436113
558,2015-04-15,1266,No Event,Spring,Dinner, steamed short kalbi fried chicken; breast teriyaki ribs; beef of, steamed short breast of fried ribs; kalbi beef chicken; teriyaki, steamed short breast of fried ribs; kalbi beef chicken; teriyaki,18:00:00,2015-04-15 18:00:00,2015-04-15 18:00:00,Wednesday,2015,12,1188.4621622096913
559,2015-04-16,809,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-16 8:00:00,2015-04-16 08:00:00,Thursday,2015,13,733.624583778041
560,2015-04-16,747,No Event,Spring,Lunch, sauce; cheese peas marinara alfredo steamed bolognese, sauce; cheese alfredo peas marinara bolognese steamed, sauce; cheese marinara steamed alfredo peas bolognese,13:00:00,2015-04-16 13:00:00,2015-04-16 13:00:00,Thursday,2015,13,823.591511124917
561,2015-04-16,1221,No Event,Spring,Dinner, steamed rice bison chili; turkey carrots;, steamed bison rice chili; turkey carrots;, steamed rice bison turkey chili; carrots;,18:00:00,2015-04-16 18:00:00,2015-04-16 18:00:00,Thursday,2015,13,1027.0074481369288
562,2015-04-17,759,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-17 8:00:00,2015-04-17 08:00:00,Friday,2015,13,753.5407425640578
563,2015-04-17,849,No Event,Spring,Lunch, grilled and vermont tomato; cheddar cheese;, grilled and cheese; tomato; vermont cheddar, grilled and cheese; tomato; vermont cheddar,13:00:00,2015-04-17 13:00:00,2015-04-17 13:00:00,Friday,2015,13,709.6066118984038
564,2015-04-17,1006,No Event,Spring,Dinner, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,18:00:00,2015-04-17 18:00:00,2015-04-17 18:00:00,Friday,2015,13,910.6711652569475
565,2015-04-18,508,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-18 8:00:00,2015-04-18 08:00:00,Saturday,2015,13,431.040406922025
566,2015-04-18,815,No Event,Spring,Lunch, sandwich; reuben uncured breakfast free waffle sausage pork fries; vegetarian eggs; spicy bun; scrambled bacon; chicken; cage hamburger, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-04-18 13:00:00,2015-04-18 13:00:00,Saturday,2015,13,744.8865865962752
567,2015-04-18,890,No Event,Spring,Dinner, broccoli steamed spaghetti; marinara sauce; meatballs; calzone; cheese, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;, broccoli steamed spaghetti; sauce; marinara cheese meatballs; calzone;,18:00:00,2015-04-18 18:00:00,2015-04-18 18:00:00,Saturday,2015,13,901.1236038806873
568,2015-04-19,362,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-19 8:00:00,2015-04-19 08:00:00,Sunday,2015,13,307.5420715885774
569,2015-04-19,810,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-04-19 13:00:00,2015-04-19 13:00:00,Sunday,2015,13,782.5495679091368
570,2015-04-19,717,No Event,Spring,Dinner, new roasted in butter; potatoes parsley beets;, new roasted in parsley butter; beets; potatoes, roasted of new butter; potatoes roast,18:00:00,2015-04-19 18:00:00,2015-04-19 18:00:00,Sunday,2015,13,939.6420401737248
571,2015-04-20,868,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-20 8:00:00,2015-04-20 08:00:00,Monday,2015,13,846.6476956694128
572,2015-04-20,715,No Event,Spring,Lunch, gyro; olives; cheese; feta tzatziki kalamata lettuce; iceberg pita bread;, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita, gyro; iceberg olives; feta tzatziki cheese; lettuce; bread; kalamata pita,13:00:00,2015-04-20 13:00:00,2015-04-20 13:00:00,Monday,2015,13,759.3170604897492
573,2015-04-20,1381,No Event,Spring,Dinner, bbq chicken; pork corn spare smoky ribs; mountain, bbq pork chicken; spare corn and, bbq pork chicken; spare corn and,18:00:00,2015-04-20 18:00:00,2015-04-20 18:00:00,Monday,2015,13,1329.1715141889042
574,2015-04-21,820,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-21 8:00:00,2015-04-21 08:00:00,Tuesday,2015,13,794.1600723263298
575,2015-04-21,697,No Event,Spring,Lunch, arugula and salad sandwich; fontina; with artichoke grilled cavatappi hummus chicken pasta, and arugula hummus cavatappi with pasta grilled chicken fontina;, and arugula hummus cavatappi with pasta grilled chicken fontina;,13:00:00,2015-04-21 13:00:00,2015-04-21 13:00:00,Tuesday,2015,13,732.4721936519451
576,2015-04-21,1295,No Event,Spring,Dinner, rice; chicken vegetable curry; spring duck and green roll; jasmine vegetables; scallion emerald, rice; emerald vegetables; scallion roll; and vegetable curry; jasmine duck spring green chicken, rice; green vegetable roll; duck sauce,18:00:00,2015-04-21 18:00:00,2015-04-21 18:00:00,Tuesday,2015,13,1144.4921494063133
577,2015-04-22,956,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-22 8:00:00,2015-04-22 08:00:00,Wednesday,2015,13,886.3156278818856
578,2015-04-22,786,No Event,Spring,Lunch, torta; chicken mole cuban corn blue tortilla, torta; chicken mole cuban corn tortilla blue, torta; chicken mole cuban corn tortilla blue,13:00:00,2015-04-22 13:00:00,2015-04-22 13:00:00,Wednesday,2015,13,785.018861443613
579,2015-04-22,1258,No Event,Spring,Dinner, lasagna zucchini red al and with eggplant, lasagna al zucchini and chicken forno; marsala;, lasagna al zucchini and chicken forno;,18:00:00,2015-04-22 18:00:00,2015-04-22 18:00:00,Wednesday,2015,13,1191.0877583864597
580,2015-04-23,796,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-23 8:00:00,2015-04-23 08:00:00,Thursday,2015,14,722.0563551200158
581,2015-04-23,937,No Event,Spring,Lunch, wrap; chicken and cape cod kettle, wrap; chicken and cod cape kettle, wrap; chicken and chips cod cape kettle,13:00:00,2015-04-23 13:00:00,2015-04-23 13:00:00,Thursday,2015,14,822.5824739313447
582,2015-04-23,1105,No Event,Spring,Dinner, honey of potatoes; steamed roasted lamb apples; lavender with leg chicken; and roast cider beans green mashed, mashed potatoes; steamed roast chicken; leg cider of with beans apples; and lamb roasted green lavender honey, mashed potatoes; steamed roast chicken; leg cider of with beans apples; and lamb roasted green lavender honey,18:00:00,2015-04-23 18:00:00,2015-04-23 18:00:00,Thursday,2015,14,1109.6268884799451
583,2015-04-24,786,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-24 8:00:00,2015-04-24 08:00:00,Friday,2015,14,741.9725139060326
584,2015-04-24,705,No Event,Spring,Lunch, fried green catfish sweet potato hoagie; tomato tortilla sandwich;, fried tomato sweet potato green sandwich; catfish hoagie; tortilla, fried tomato green sandwich; hoagie; catfish tortilla sweet potato,13:00:00,2015-04-24 13:00:00,2015-04-24 13:00:00,Friday,2015,14,688.3127098619236
585,2015-04-24,869,No Event,Spring,Dinner, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,18:00:00,2015-04-24 18:00:00,2015-04-24 18:00:00,Friday,2015,14,829.3848955467374
586,2015-04-25,489,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-25 8:00:00,2015-04-25 08:00:00,Saturday,2015,14,419.4721782639998
587,2015-04-25,748,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-04-25 13:00:00,2015-04-25 13:00:00,Saturday,2015,14,735.3503719819784
588,2015-04-25,577,No Event,Spring,Dinner, bar noodle, bar noodle, bar noodle,18:00:00,2015-04-25 18:00:00,2015-04-25 18:00:00,Saturday,2015,14,741.1060892346067
589,2015-04-26,358,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-26 8:00:00,2015-04-26 08:00:00,Sunday,2015,14,295.9738429305522
590,2015-04-26,685,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-04-26 13:00:00,2015-04-26 13:00:00,Sunday,2015,14,773.01335329484
591,2015-04-26,990,No Event,Spring,Dinner, salmon; delmonico of seasonal vegetables; gratin, delmonico salmon; seasonal gratin of vegetables;, delmonico salmon; seasonal gratin of vegetables;,18:00:00,2015-04-26 18:00:00,2015-04-26 18:00:00,Sunday,2015,14,1005.271009867243
592,2015-04-27,870,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-27 8:00:00,2015-04-27 08:00:00,Monday,2015,14,835.0794670113876
593,2015-04-27,811,No Event,Spring,Lunch, garlic herb steamed and chicken broccoli, chicken herb and broccoli steamed garlic, chicken herb and broccoli steamed garlic,13:00:00,2015-04-27 13:00:00,2015-04-27 13:00:00,Monday,2015,14,751.2624754120096
594,2015-04-27,1261,No Event,Spring,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2015-04-27 18:00:00,2015-04-27 18:00:00,Monday,2015,14,1245.0882742617866
595,2015-04-28,850,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-28 8:00:00,2015-04-28 08:00:00,Tuesday,2015,14,782.5918436683046
596,2015-04-28,693,No Event,Spring,Lunch, asian bbq bulgogi sandwich; rolls; sub, asian bbq bulgogi sandwich; sub rolls;, asian bbq bulgogi sandwich; sub rolls;,13:00:00,2015-04-28 13:00:00,2015-04-28 13:00:00,Tuesday,2015,14,689.559266482924
597,2015-04-28,1275,No Event,Spring,Dinner, chimichurri sauce; steak; grilled flank verde valencia; potatoes; paella mediterranean rojo, sauce; chimichurri flank verde steak; rojo grilled, sauce; chimichurri flank verde steak; rojo grilled,18:00:00,2015-04-28 18:00:00,2015-04-28 18:00:00,Tuesday,2015,14,1159.1931329925123
598,2015-04-29,960,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-29 8:00:00,2015-04-29 08:00:00,Wednesday,2015,14,874.7473992238604
599,2015-04-29,991,No Event,Spring,Lunch, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,13:00:00,2015-04-29 13:00:00,2015-04-29 13:00:00,Wednesday,2015,14,872.0987335834976
600,2015-04-29,1232,No Event,Spring,Dinner, general tso's sticky chicken; szechuan green, green chicken; szechuan general tso's sticky, rice; green vegetable roll; duck sauce,18:00:00,2015-04-29 18:00:00,2015-04-29 18:00:00,Wednesday,2015,14,1125.905202621798
601,2015-04-30,811,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-04-30 8:00:00,2015-04-30 08:00:00,Thursday,2015,15,710.4881264619906
602,2015-04-30,791,No Event,Spring,Lunch, southwestern cole sweet water potato roll; chicken;, pulled chicken; sweet potato pork; roll; water, pulled potato sweet chicken; water roll;,13:00:00,2015-04-30 13:00:00,2015-04-30 13:00:00,Thursday,2015,15,800.1456144032264
603,2015-04-30,1021,No Event,Spring,Dinner, with basmati indian of spiced lamb citrus mint; potatoes; roast leg and, with basmati indian spiced potatoes; mint; citrus and of leg roast lamb, with basmati indian spiced potatoes; mint; citrus and of leg roast lamb,18:00:00,2015-04-30 18:00:00,2015-04-30 18:00:00,Thursday,2015,15,1012.6013768165445
604,2015-05-01,712,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-01 8:00:00,2015-05-01 08:00:00,Friday,2015,15,730.4042852480075
605,2015-05-01,822,No Event,Spring,Lunch, wrap; chicken and cape cod kettle, wrap; chicken and cod cape kettle, wrap; chicken and chips cod cape kettle,13:00:00,2015-05-01 13:00:00,2015-05-01 13:00:00,Friday,2015,15,672.2638802450517
606,2015-05-01,823,No Event,Spring,Dinner, squash blackened summer steamed catfish; jambalaya;, blackened catfish; creole chicken; jambalaya; maque corn choux, blackened catfish; creole chicken; jambalaya; maque corn choux,18:00:00,2015-05-01 18:00:00,2015-05-01 18:00:00,Friday,2015,15,699.4729863509638
607,2015-05-02,453,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-02 8:00:00,2015-05-02 08:00:00,Saturday,2015,15,407.9039496059746
608,2015-05-02,740,No Event,Spring,Lunch, parmesan eggplant chicken hoagie; parmesan; kettle cod cape, parmesan; eggplant chicken parmesan cod kettle cape, parmesan; eggplant chicken parmesan cod kettle cape,13:00:00,2015-05-02 13:00:00,2015-05-02 13:00:00,Saturday,2015,15,724.9631162899974
609,2015-05-02,544,No Event,Spring,Dinner, cheese quesadilla; chicken taco filling; refried beef vegetarian black beans; tostitos; olives; cream; & lettuce; sour iceberg guacamole;, cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef, cheese quesadilla; chicken taco filling; iceberg lettuce; tostitos; sour black cream; corn beef,18:00:00,2015-05-02 18:00:00,2015-05-02 18:00:00,Saturday,2015,15,831.0534371409875
610,2015-05-03,397,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-03 8:00:00,2015-05-03 08:00:00,Sunday,2015,15,284.40561427252703
611,2015-05-03,774,No Event,Spring,Lunch, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-05-03 13:00:00,2015-05-03 13:00:00,Sunday,2015,15,763.477138680543
612,2015-05-03,944,No Event,Spring,Dinner, of gravy; mashed roast breast roasted, of mashed roast gravy; breast roasted, roasted of new butter; potatoes roast,18:00:00,2015-05-03 18:00:00,2015-05-03 18:00:00,Sunday,2015,15,912.634547004998
613,2015-05-04,937,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-04 8:00:00,2015-05-04 08:00:00,Monday,2015,15,823.5112383533624
614,2015-05-04,817,No Event,Spring,Lunch, tortilla potato turkey sweet citrus aioli; arugula;, turkey arugula; aioli; citrus burger; potato sweet roll;, turkey arugula; aioli; citrus burger; potato sweet roll;,13:00:00,2015-05-04 13:00:00,2015-05-04 13:00:00,Monday,2015,15,775.2827936783116
615,2015-05-04,1256,No Event,Spring,Dinner, roasted sugar steamed snap rosemary chicken, roasted rosemary flat steamed snap steak; iron sugar, roasted steamed with broccoli rosemary red mashed,18:00:00,2015-05-04 18:00:00,2015-05-04 18:00:00,Monday,2015,15,1282.390125743628
616,2015-05-05,869,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-05 8:00:00,2015-05-05 08:00:00,Tuesday,2015,15,771.0236150102794
617,2015-05-05,731,No Event,Spring,Lunch," shrimp quarter"" dip; po boy ""french"," shrimp dip; quarter"" boy ""french po"," shrimp dip; quarter"" boy ""french po",13:00:00,2015-05-05 13:00:00,2015-05-05 13:00:00,Tuesday,2015,15,736.9657725756377
618,2015-05-05,1181,No Event,Spring,Dinner, rice; crab rangoons; jasmine duck stir beef broccoli fry; with, rice; rangoons; crab duck jasmine broccoli beef stir with fry;, rice; rangoons; crab duck jasmine broccoli beef stir with fry;,18:00:00,2015-05-05 18:00:00,2015-05-05 18:00:00,Tuesday,2015,15,1184.1472015198392
619,2015-05-06,895,No Event,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-06 8:00:00,2015-05-06 08:00:00,Wednesday,2015,15,863.1791705658352
620,2015-05-06,1027,No Event,Spring,Lunch, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,13:00:00,2015-05-06 13:00:00,2015-05-06 13:00:00,Wednesday,2015,15,862.5625189692006
621,2015-05-06,793,No Event,Spring,Dinner, cheese pierogi & potato and apples w/, cheese potato w/ apples pierogi &, cheese & potato pierogi apples w/,18:00:00,2015-05-06 18:00:00,2015-05-06 18:00:00,Wednesday,2015,15,1142.861485684591
622,2015-05-07,478,Reading Study Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-07 8:00:00,2015-05-07 08:00:00,Thursday,2015,16,645.3573724990375
623,2015-05-07,675,Reading Study Period,Spring,Lunch, cantina bar taco, cantina bar taco, cantina bar taco,13:00:00,2015-05-07 13:00:00,2015-05-07 13:00:00,Thursday,2015,16,861.4307685564539
624,2015-05-07,882,Reading Study Period,Spring,Dinner, cous harissa green carrot honey chicken; roasted bean and, cous roasted harissa chicken; and honey, cous roasted harissa chicken; and honey,18:00:00,2015-05-07 18:00:00,2015-05-07 18:00:00,Thursday,2015,16,1063.0237351865658
625,2015-05-08,601,Reading Study Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-08 8:00:00,2015-05-08 08:00:00,Friday,2015,16,665.2735312850543
626,2015-05-08,780,Reading Study Period,Spring,Lunch, tartar cole slaw; chop american new england, tartar slaw; cole new england fry; fish, tartar slaw; cole new england fry; fish,13:00:00,2015-05-08 13:00:00,2015-05-08 13:00:00,Friday,2015,16,764.1292235833965
627,2015-05-08,835,Reading Study Period,Spring,Dinner, and roast sauce; chicken porcini in, and porcini sauce; in chicken roast, and sauce; in chicken roast porcini,18:00:00,2015-05-08 18:00:00,2015-05-08 18:00:00,Friday,2015,16,762.2485278381519
628,2015-05-09,494,Reading Study Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-09 8:00:00,2015-05-09 08:00:00,Saturday,2015,16,342.77319564302104
629,2015-05-09,781,Reading Study Period,Spring,Lunch," and ""dawgs spuds"""," and spuds"" ""dawgs"," and spuds"" ""dawgs",13:00:00,2015-05-09 13:00:00,2015-05-09 13:00:00,Saturday,2015,16,854.9629970605135
630,2015-05-09,1000,Reading Study Period,Spring,Dinner, chicken wings; cheese celery; blue bbq carrots; honey buffalo, chicken wings; cheese buffalo philly cheesesteak beef;, chicken wings; cheese buffalo philly cheesesteak beef;,18:00:00,2015-05-09 18:00:00,2015-05-09 18:00:00,Saturday,2015,16,928.5936367468302
631,2015-05-10,454,Reading Study Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-10 8:00:00,2015-05-10 08:00:00,Sunday,2015,16,219.27486030957346
632,2015-05-10,830,Reading Study Period,Spring,Lunch, sauce; free cage sausage wheat sweet french cheese link; meatballs; bolognese and herb eggs; toast; garlic pancake uncured manicotti; breadsticks; marinara whole scrambled italian, sauce; free cage and cheese toast; sweet eggs; scrambled manicotti; french pancake uncured, free cage egg; scrambled bacon; boiled hard,13:00:00,2015-05-10 13:00:00,2015-05-10 13:00:00,Sunday,2015,16,859.9290559662087
633,2015-05-10,923,Reading Study Period,Spring,Dinner, potato arctic ribs; short scalloped char beef roasted ale sprouts; braised cranberry with vinaigrette;, roasted scalloped potato braised beef ale short ribs;, roasted scalloped potato braised beef ale short ribs;,18:00:00,2015-05-10 18:00:00,2015-05-10 18:00:00,Sunday,2015,16,970.2685557398634
634,2015-05-11,769,Final Exam Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-11 8:00:00,2015-05-11 08:00:00,Monday,2015,16,689.2321425882346
635,2015-05-11,981,Final Exam Period,Spring,Lunch, sandwich; charlie's steak chicken seeded steakhouse, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2015-05-11 13:00:00,2015-05-11 13:00:00,Monday,2015,16,817.7084984955665
636,2015-05-11,1092,Final Exam Period,Spring,Dinner, tortilla; corn fajita filling; chicken with, tortilla; corn fajita filling; chicken with, tortilla; filling; fajita corn chicken black,18:00:00,2015-05-11 18:00:00,2015-05-11 18:00:00,Monday,2015,16,1064.6461777626243
637,2015-05-12,743,Final Exam Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-12 8:00:00,2015-05-12 08:00:00,Tuesday,2015,16,636.7445192451512
638,2015-05-12,822,Final Exam Period,Spring,Lunch, grilled sandwich; basil portabella aioli mozz chicken w/fresh, grilled sandwich; mozz portabella w/fresh chicken aioli basil, grilled sandwich; mozz portabella w/fresh chicken aioli basil,13:00:00,2015-05-12 13:00:00,2015-05-12 13:00:00,Tuesday,2015,16,754.9944351391813
639,2015-05-12,1133,Final Exam Period,Spring,Dinner, roasted southern tips mushrooms; red sirloin fried mashed with, roasted with steamed broccoli mashed red, roasted steamed with broccoli rosemary red mashed,18:00:00,2015-05-12 18:00:00,2015-05-12 18:00:00,Tuesday,2015,16,1018.1106215651821
640,2015-05-13,755,Final Exam Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-13 8:00:00,2015-05-13 08:00:00,Wednesday,2015,16,728.9000748007074
641,2015-05-13,917,Final Exam Period,Spring,Lunch, sausage patty; sausage); egg (no mccharlie tater chicken, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg, sausage patty; chicken sandwich; (no mccharlie sausage); tater egg,13:00:00,2015-05-13 13:00:00,2015-05-13 13:00:00,Wednesday,2015,16,858.0476085434574
642,2015-05-13,920,Final Exam Period,Spring,Dinner, steamed short kalbi fried chicken; breast teriyaki ribs; beef of, steamed short breast of fried ribs; kalbi beef chicken; teriyaki, steamed short breast of fried ribs; kalbi beef chicken; teriyaki,18:00:00,2015-05-13 18:00:00,2015-05-13 18:00:00,Wednesday,2015,16,981.0125725418031
643,2015-05-14,593,Final Exam Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-14 8:00:00,2015-05-14 08:00:00,Thursday,2015,17,463.38041421280184
644,2015-05-14,686,Final Exam Period,Spring,Lunch, sauce; cheese peas marinara alfredo steamed bolognese, sauce; cheese alfredo peas marinara bolognese steamed, sauce; cheese marinara steamed alfredo peas bolognese,13:00:00,2015-05-14 13:00:00,2015-05-14 13:00:00,Thursday,2015,17,634.0559714585146
645,2015-05-14,776,Final Exam Period,Spring,Dinner, steamed rice bison chili; turkey carrots;, steamed bison rice chili; turkey carrots;, steamed rice bison turkey chili; carrots;,18:00:00,2015-05-14 18:00:00,2015-05-14 18:00:00,Thursday,2015,17,648.79332316886
646,2015-05-15,545,Final Exam Period,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-15 8:00:00,2015-05-15 08:00:00,Friday,2015,17,483.29657299881865
647,2015-05-15,614,Final Exam Period,Spring,Lunch, grilled and vermont tomato; cheddar cheese;, grilled and cheese; tomato; vermont cheddar, grilled and cheese; tomato; vermont cheddar,13:00:00,2015-05-15 13:00:00,2015-05-15 13:00:00,Friday,2015,17,520.0710722320014
648,2015-05-15,674,Final Exam Period,Spring,Dinner, hot burger; hamburger beef all dog, hot burger; hamburger french dog beef all, hot burger; hamburger french dog beef all,18:00:00,2015-05-15 18:00:00,2015-05-15 18:00:00,Friday,2015,17,532.4570402888785
649,2015-05-16,289,Summer Break,Spring,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-05-16 8:00:00,2015-05-16 08:00:00,Saturday,2015,17,289.0000000000101
650,2015-09-08,1305,No Event,Fall,Breakfast, free cage egg; scrambled hard boiled bacon;, cage free egg; scrambled bacon; hard boiled, free cage egg; scrambled bacon; boiled hard,8:00:00,2015-09-08 8:00:00,2015-09-08 08:00:00,Tuesday,2015,1,1011.7430345269846
